137927,138316,CDS,-,A4A70_RS00665
138333,138689,CDS,-,A4A70_RS00670
138851,138967,CDS,-,A4A70_RS02855
138998,140329,CDS,-,A4A70_RS00675
140339,140773,CDS,-,A4A70_RS00680
140779,140958,CDS,-,A4A70_RS00685
140969,141469,CDS,-,rpsE
141498,141851,CDS,-,A4A70_RS00695
141857,142390,CDS,-,A4A70_RS00700
142404,142796,CDS,-,A4A70_RS00705
142847,143152,CDS,-,A4A70_RS00710
143160,143699,CDS,-,A4A70_RS00715
143714,144028,CDS,-,A4A70_RS00720
144043,144411,CDS,-,A4A70_RS00725
144658,144918,CDS,-,rpsQ
144918,145109,CDS,-,A4A70_RS00735
145109,145519,CDS,-,A4A70_RS00740
145532,146230,CDS,-,A4A70_RS00745
146248,146580,CDS,-,rplV
146587,146877,CDS,-,A4A70_RS00755
146898,147722,CDS,-,A4A70_RS00760
147740,148042,CDS,-,A4A70_RS00765
148039,148647,CDS,-,A4A70_RS00770
148664,149302,CDS,-,A4A70_RS00775
149363,149674,CDS,-,A4A70_RS00780
150083,150158,tRNA,-,A4A70_RS00785
150481,151215,CDS,-,A4A70_RS00790
152186,153520,CDS,+,A4A70_RS00795
153672,155036,CDS,+,A4A70_RS00800
155117,155737,CDS,-,A4A70_RS00805
155774,156514,CDS,-,hisA
156762,157820,CDS,-,A4A70_RS00815
158085,158984,CDS,-,A4A70_RS00820
159826,159912,tRNA,-,A4A70_RS00825
160144,160854,CDS,-,A4A70_RS00830
160984,161949,CDS,+,A4A70_RS00835
162264,164837,CDS,+,A4A70_RS00840
164879,165829,CDS,-,A4A70_RS00845
165975,168126,pseudogene,-,A4A70_RS00850
165975,168126,CDS,-,A4A70_RS00850
168405,169778,CDS,-,A4A70_RS00855
169871,171523,CDS,-,A4A70_RS00860
171715,172074,CDS,-,A4A70_RS00865
172091,172234,CDS,-,rpmH
172625,174031,CDS,+,A4A70_RS00875
174034,175131,CDS,+,A4A70_RS00880
175471,177882,CDS,+,gyrB
178266,179372,CDS,+,asd
179700,180134,CDS,+,A4A70_RS00895
180339,181610,CDS,+,A4A70_RS00900
181643,183124,CDS,-,A4A70_RS00905
183293,183368,tRNA,-,A4A70_RS00910
183408,183483,tRNA,-,A4A70_RS00915
183811,185220,CDS,+,A4A70_RS00920
185305,185380,tRNA,+,A4A70_RS00925
185407,185958,CDS,-,A4A70_RS00930
186269,187393,CDS,-,A4A70_RS00935
187828,189279,CDS,+,A4A70_RS00940
189394,190974,CDS,+,A4A70_RS00945
191062,191135,tRNA,-,A4A70_RS00950
191557,192480,CDS,+,A4A70_RS00955
192507,192583,tRNA,-,A4A70_RS00960
192617,192703,tRNA,-,A4A70_RS00965
192718,192793,tRNA,-,A4A70_RS00970
192856,192932,tRNA,-,A4A70_RS00975
193263,194522,CDS,-,rho
194708,195034,CDS,-,trxA
195658,196119,CDS,-,A4A70_RS00990
196761,196836,tRNA,+,A4A70_RS00995
196875,197948,CDS,-,A4A70_RS01000
197998,198261,CDS,-,A4A70_RS01005
198613,199362,CDS,+,A4A70_RS01010
199590,200723,CDS,-,A4A70_RS01015
200865,201371,CDS,-,A4A70_RS01020
202053,203489,CDS,-,A4A70_RS01025
203742,204989,CDS,+,A4A70_RS01030
205576,206265,CDS,+,A4A70_RS01035
206262,207674,CDS,+,A4A70_RS01040
207774,>207881,pseudogene,-,A4A70_RS02895
207774,>207881,CDS,-,A4A70_RS02895
207944,208966,CDS,-,A4A70_RS01045
209375,209815,CDS,-,A4A70_RS01050
209990,211234,CDS,+,A4A70_RS01055
211478,212404,CDS,+,A4A70_RS01060
212397,213467,CDS,+,A4A70_RS01065
213479,214453,CDS,+,A4A70_RS01070
214853,215341,CDS,+,A4A70_RS01075
215785,216714,CDS,+,A4A70_RS01080
217372,219300,CDS,+,A4A70_RS01085
219304,219843,CDS,+,A4A70_RS01090
219935,220132,CDS,+,A4A70_RS01095
220182,220538,CDS,+,A4A70_RS01100
220658,221641,CDS,+,A4A70_RS01105
221655,224048,CDS,+,A4A70_RS01110
224053,224355,CDS,+,ihfA
224771,225136,CDS,+,A4A70_RS01120
225151,226647,CDS,+,A4A70_RS01125
226715,227464,CDS,+,A4A70_RS01130
227436,228731,CDS,+,A4A70_RS01135
228728,229951,CDS,+,A4A70_RS01140
229976,230404,CDS,+,A4A70_RS01145
230541,231953,CDS,-,A4A70_RS01150
232055,232131,tRNA,-,A4A70_RS01155
232737,233345,CDS,+,A4A70_RS01160
233717,234067,CDS,+,grxD
234150,234794,CDS,-,A4A70_RS01170
234924,236219,CDS,-,A4A70_RS01175
236413,237036,CDS,-,lolA
237123,237759,pseudogene,-,A4A70_RS02860
237123,237759,CDS,-,A4A70_RS02860
237943,238911,CDS,+,trxB
239244,241007,CDS,+,A4A70_RS01190
241010,242752,CDS,+,A4A70_RS01195
243065,243283,CDS,+,A4A70_RS01200
243693,244601,CDS,+,A4A70_RS01205
244799,245317,CDS,-,pal
245753,245878,CDS,-,A4A70_RS01215
245906,247045,CDS,-,cydB
247076,248629,CDS,-,A4A70_RS01225
248736,249608,CDS,-,A4A70_RS01230
249608,250774,CDS,-,A4A70_RS01235
251734,253014,CDS,+,gltA
253324,254067,CDS,-,A4A70_RS01245
254136,254714,CDS,-,A4A70_RS01250
254948,256753,CDS,-,A4A70_RS01255
257238,257604,ncRNA,+,rnpB
257763,258437,CDS,-,A4A70_RS01265
258904,258978,tRNA,-,A4A70_RS01270
259182,259940,CDS,+,A4A70_RS01275
260185,260667,CDS,+,sixA
261729,262940,CDS,+,A4A70_RS01285
263185,263364,CDS,+,A4A70_RS01290
263478,264332,CDS,+,A4A70_RS01295
264586,265452,CDS,+,A4A70_RS01300
265866,266354,CDS,+,A4A70_RS01305
266378,268534,CDS,-,A4A70_RS01310
268614,269819,CDS,-,A4A70_RS01315
270278,271408,CDS,-,A4A70_RS01320
271460,273742,CDS,-,A4A70_RS01325
274227,276803,CDS,+,A4A70_RS01330
276806,277093,CDS,-,A4A70_RS01335
277290,278390,CDS,+,mnmA
278458,279828,CDS,+,A4A70_RS01345
280066,281295,CDS,-,A4A70_RS01350
281307,281993,CDS,-,A4A70_RS01355
281986,283188,CDS,-,A4A70_RS01360
283388,286834,CDS,+,A4A70_RS01365
286932,288236,CDS,-,A4A70_RS01370
288531,288878,CDS,-,A4A70_RS01375
289109,289915,CDS,-,A4A70_RS01380
289937,290935,CDS,-,holB
290932,291576,CDS,-,A4A70_RS01390
291602,292603,CDS,-,A4A70_RS01395
293207,293443,CDS,-,A4A70_RS01400
293600,294334,CDS,-,fabG
294331,295278,CDS,-,fabD
295565,295738,CDS,-,A4A70_RS01415
296232,297194,CDS,-,A4A70_RS01420
297554,297760,CDS,+,A4A70_RS01425
297778,300309,CDS,+,A4A70_RS01430
300469,301521,CDS,+,A4A70_RS01435
301578,302498,CDS,-,A4A70_RS01440
302751,302826,tRNA,-,A4A70_RS01445
303050,304483,CDS,-,A4A70_RS01450
304732,307158,CDS,-,A4A70_RS01455
307289,308563,CDS,-,clpX
308694,309338,CDS,-,clpP
309730,312267,CDS,-,A4A70_RS01470
312769,313629,CDS,-,rpoH
313792,315135,CDS,-,A4A70_RS01480
315231,315815,CDS,+,rsmD
316064,316318,CDS,-,A4A70_RS01490
316511,317578,CDS,-,A4A70_RS01495
317578,318681,CDS,-,A4A70_RS01500
318889,320403,CDS,+,A4A70_RS01505
320464,320916,CDS,+,A4A70_RS01510
320934,323789,CDS,+,A4A70_RS01515
324246,325247,CDS,+,argF
325504,326436,CDS,+,A4A70_RS01525
326645,327496,CDS,-,A4A70_RS01530
327632,328471,CDS,-,prmC
328477,329559,CDS,-,prfA
329982,330611,CDS,+,A4A70_RS01545
330879,331826,CDS,+,A4A70_RS01550
331920,332504,CDS,+,A4A70_RS01555
332589,333680,CDS,+,A4A70_RS01560
333763,333839,tRNA,+,A4A70_RS01565
333956,334975,CDS,-,tsaD
335377,335592,CDS,+,A4A70_RS01575
335683,337443,CDS,+,A4A70_RS01580
337538,339385,CDS,+,A4A70_RS01585
339542,339617,tRNA,+,A4A70_RS01590
339776,340960,CDS,-,tuf
341061,341136,tRNA,-,A4A70_RS01600
341150,341224,tRNA,-,A4A70_RS01605
341330,341414,tRNA,-,A4A70_RS01610
341423,341498,tRNA,-,A4A70_RS01615
341661,342611,CDS,-,A4A70_RS01620
342617,343654,CDS,-,A4A70_RS01625
344211,346259,CDS,+,A4A70_RS01630
346253,347014,CDS,+,A4A70_RS01635
347047,348636,CDS,-,A4A70_RS01640
348662,348880,CDS,-,A4A70_RS01645
348956,349915,CDS,-,A4A70_RS01650
349929,353412,pseudogene,-,A4A70_RS01655
349929,353412,CDS,-,A4A70_RS01655
353686,354837,CDS,-,A4A70_RS01660
354840,355628,CDS,-,A4A70_RS01665
355633,356088,CDS,-,fabZ
356217,357263,CDS,-,lpxD
357267,357776,CDS,-,A4A70_RS01680
357896,360325,CDS,-,bamA
360346,361704,CDS,-,A4A70_RS01690
361727,362599,CDS,-,A4A70_RS01695
362608,363369,CDS,-,A4A70_RS01700
363819,364376,CDS,-,A4A70_RS01705
364438,365163,CDS,-,A4A70_RS01710
365295,366125,CDS,-,tsf
366238,366963,CDS,-,rpsB
367299,368087,CDS,+,map
368241,368759,CDS,-,A4A70_RS01730
368829,370574,CDS,-,A4A70_RS01735
370783,371100,CDS,-,A4A70_RS01740
371311,371637,CDS,-,A4A70_RS01745
371736,372398,CDS,-,A4A70_RS01750
372726,372813,tRNA,+,A4A70_RS01755
372843,373418,CDS,-,A4A70_RS01760
373500,374030,CDS,-,hpt
374142,376739,CDS,-,acnB
377105,378541,CDS,-,lpdA
378730,380364,CDS,-,A4A70_RS01780
380375,383062,CDS,-,aceE
383764,386463,CDS,-,A4A70_RS01790
387009,387530,CDS,+,A4A70_RS01795
387590,388519,CDS,-,lpxC
388648,389820,CDS,-,A4A70_RS01805
389885,391141,CDS,-,A4A70_RS01810
391141,391971,CDS,-,A4A70_RS01815
392016,393479,CDS,-,A4A70_RS01820
393542,394615,CDS,-,murG
394615,395733,CDS,-,A4A70_RS01830
395740,397042,pseudogene,-,A4A70_RS01835
395740,397042,CDS,-,A4A70_RS01835
397045,398130,CDS,-,A4A70_RS01840
398111,399490,CDS,-,A4A70_RS01845
399493,400983,CDS,-,A4A70_RS01850
400980,402758,CDS,-,A4A70_RS01855
402784,403104,CDS,-,A4A70_RS01860
403101,404042,CDS,-,A4A70_RS01865
404842,405924,CDS,+,leuB
405953,407353,CDS,+,leuC
407384,407989,CDS,+,leuD
408085,408834,CDS,-,A4A70_RS01885
409430,410149,CDS,-,A4A70_RS01890
410254,411204,CDS,-,A4A70_RS01895
411231,411746,CDS,-,A4A70_RS01900
411971,412046,tRNA,-,A4A70_RS01905
412497,413492,CDS,-,A4A70_RS01910
414057,415016,CDS,-,lipA
415235,415933,CDS,-,A4A70_RS01920
415890,416153,CDS,-,A4A70_RS01925
416515,417627,CDS,-,A4A70_RS01930
417630,419537,CDS,-,A4A70_RS01935
420096,421154,CDS,-,A4A70_RS01940
421203,421766,CDS,-,A4A70_RS01945
421781,424363,CDS,-,leuS
424482,426071,CDS,-,A4A70_RS01955
426337,426798,CDS,-,A4A70_RS01960
427431,428003,CDS,+,A4A70_RS01965
428343,428855,CDS,+,A4A70_RS01970
429369,431693,CDS,+,A4A70_RS01975
431699,432991,CDS,+,A4A70_RS01980
433321,434133,CDS,+,ksgA
434169,434996,CDS,+,A4A70_RS01990
435223,435363,CDS,-,A4A70_RS02865
435407,438631,CDS,-,carB
438633,439787,CDS,-,A4A70_RS02000
439910,440731,CDS,-,A4A70_RS02005
440834,441364,CDS,-,lspA
441364,444180,CDS,-,A4A70_RS02015
444346,444543,CDS,+,A4A70_RS02020
444771,445034,CDS,+,A4A70_RS02025
445066,446187,CDS,-,dnaJ
446300,448213,CDS,-,A4A70_RS02035
448521,449804,CDS,-,A4A70_RS02040
449817,450755,CDS,-,A4A70_RS02045
451166,451804,CDS,-,A4A70_RS02050
453400,453473,tRNA,-,A4A70_RS02055
453690,455171,CDS,-,lysS
455234,456332,CDS,-,prfB
456453,458189,CDS,-,A4A70_RS02070
458482,459474,CDS,+,A4A70_RS02075
459664,459993,CDS,+,A4A70_RS02080
460257,460913,CDS,-,A4A70_RS02085
461218,462294,CDS,-,A4A70_RS02090
462402,463568,CDS,-,pgk
464433,464506,tRNA,-,A4A70_RS02100
464630,465493,CDS,+,A4A70_RS02105
465536,466921,CDS,-,A4A70_RS02110
467213,467938,CDS,+,A4A70_RS02115
468165,470411,CDS,-,A4A70_RS02120
470547,471512,CDS,-,A4A70_RS02125
471559,472203,CDS,-,A4A70_RS02130
472331,474244,CDS,-,A4A70_RS02135
474380,474709,CDS,-,A4A70_RS02140
475297,476385,pseudogene,-,A4A70_RS02145
475297,476385,CDS,-,A4A70_RS02145
476697,476900,CDS,+,A4A70_RS02150
476936,477033,ncRNA,-,ffs
477571,479460,CDS,+,A4A70_RS02160
479869,481584,CDS,-,A4A70_RS02165
481648,481902,CDS,-,A4A70_RS02170
482651,484474,CDS,+,ligA
484494,485498,CDS,-,trpS
485532,486215,CDS,-,A4A70_RS02185
486475,486999,CDS,-,A4A70_RS02190
487284,487718,CDS,-,A4A70_RS02195
488310,488394,tRNA,-,A4A70_RS02200
488704,>490368,pseudogene,+,A4A70_RS02205
488704,>490368,CDS,+,A4A70_RS02205
490570,491799,CDS,+,A4A70_RS02210
492104,492475,CDS,+,A4A70_RS02215
492480,492842,CDS,+,A4A70_RS02220
492857,493144,CDS,+,A4A70_RS02225
493305,493679,CDS,+,A4A70_RS02230
493735,494205,CDS,+,A4A70_RS02235
494299,496404,CDS,+,fusA
496426,496665,CDS,+,A4A70_RS02245
496784,497167,CDS,+,A4A70_RS02250
497167,497712,CDS,+,nusG
497804,498235,CDS,+,rplK
498238,498942,CDS,+,A4A70_RS02265
499126,499638,CDS,+,A4A70_RS02270
499704,500072,CDS,+,A4A70_RS02275
500466,504500,CDS,+,rpoB
504587,508810,CDS,+,rpoC
508877,509620,CDS,-,A4A70_RS02290
509735,510598,CDS,+,A4A70_RS02295
511336,511410,tRNA,+,A4A70_RS02300
511928,512407,CDS,+,A4A70_RS02305
512410,514062,CDS,+,A4A70_RS02310
514083,516089,CDS,+,A4A70_RS02315
516082,517011,CDS,+,A4A70_RS02320
517133,517366,CDS,+,A4A70_RS02325
517475,518722,CDS,+,A4A70_RS02330
518746,519741,CDS,+,A4A70_RS02335
519953,521251,CDS,+,A4A70_RS02340
521452,523779,CDS,+,A4A70_RS02345
523949,524689,CDS,+,A4A70_RS02350
524961,525362,CDS,+,A4A70_RS02355
525375,525695,CDS,+,A4A70_RS02360
525700,525927,CDS,+,rpsR
525986,526444,CDS,+,A4A70_RS02370
526515,527045,CDS,-,A4A70_RS02375
527395,528066,CDS,+,A4A70_RS02380
528087,528899,CDS,+,minD
528907,529176,CDS,+,A4A70_RS02390
529295,529999,CDS,-,tsaB
530277,530474,CDS,-,A4A70_RS02400
530774,532045,CDS,-,A4A70_RS02405
532584,533543,CDS,+,A4A70_RS02410
533593,534393,CDS,+,A4A70_RS02415
534409,535257,CDS,+,A4A70_RS02420
535484,535693,CDS,-,A4A70_RS02425
535767,535899,pseudogene,-,A4A70_RS02900
535767,535899,CDS,-,A4A70_RS02900
536403,537317,CDS,+,glyQ
537317,539392,CDS,+,A4A70_RS02435
539456,540073,CDS,-,A4A70_RS02440
540378,541919,CDS,+,mviN
542041,543771,CDS,-,A4A70_RS02450
544235,546085,CDS,+,A4A70_RS02455
546198,547676,CDS,+,A4A70_RS02460
547891,548853,CDS,+,pfkA
548904,549671,CDS,-,A4A70_RS02470
549803,550549,CDS,-,A4A70_RS02475
550780,552114,CDS,-,hslU
552125,552655,CDS,-,A4A70_RS02485
553009,553197,CDS,-,A4A70_RS02490
553406,555604,CDS,-,A4A70_RS02495
555818,556033,CDS,+,A4A70_RS02870
556201,557577,CDS,+,A4A70_RS02500
557631,558218,CDS,-,efp
558326,559966,CDS,-,groL
560030,560323,CDS,-,groES
560773,560848,tRNA,+,A4A70_RS02520
561077,563860,CDS,+,A4A70_RS02525
563920,564543,CDS,-,A4A70_RS02530
565041,566858,CDS,+,typA
567128,567903,pseudogene,+,A4A70_RS02540
567128,567903,CDS,+,A4A70_RS02540
568000,570084,CDS,-,A4A70_RS02545
570526,570750,CDS,-,A4A70_RS02845
571133,571408,CDS,-,A4A70_RS02875
571647,571853,CDS,-,A4A70_RS02555
571919,572545,CDS,-,A4A70_RS02560
572626,>572729,pseudogene,+,A4A70_RS02905
572626,>572729,CDS,+,A4A70_RS02905
573131,574420,CDS,+,aroA
574478,575161,CDS,+,A4A70_RS02570
575358,577049,CDS,+,A4A70_RS02575
577111,577395,CDS,+,ihfB
577612,579360,CDS,+,A4A70_RS02585
579357,580364,CDS,+,A4A70_RS02590
580411,580593,CDS,+,A4A70_RS02595
580600,581382,CDS,+,A4A70_RS02600
581449,582852,CDS,-,A4A70_RS02605
583306,584316,CDS,+,A4A70_RS02610
584504,585949,CDS,-,A4A70_RS02615
586022,589855,CDS,-,A4A70_RS02620
590208,590699,CDS,-,mreD
590869,591792,CDS,-,A4A70_RS02630
591849,592892,CDS,-,A4A70_RS02635
594142,594594,CDS,+,aroQ
594625,595074,CDS,+,A4A70_RS02645
595086,596435,CDS,+,accC
596743,598389,CDS,-,A4A70_RS02655
598772,599302,CDS,+,A4A70_RS02660
599565,599649,tRNA,+,A4A70_RS02665
599681,599755,tRNA,+,A4A70_RS02670
599791,599867,tRNA,+,A4A70_RS02675
599874,599948,tRNA,+,A4A70_RS02680
599996,600493,CDS,-,A4A70_RS02685
600934,602130,CDS,-,A4A70_RS02690
602322,603719,CDS,-,A4A70_RS02695
603878,604894,CDS,-,A4A70_RS02700
605460,605912,CDS,+,A4A70_RS02705
606303,608768,CDS,+,A4A70_RS02710
608908,610551,CDS,-,A4A70_RS02715
610753,611289,CDS,-,A4A70_RS02720
611428,612306,CDS,+,psd
612733,614286,rRNA,+,A4A70_RS02730
614358,614434,tRNA,+,A4A70_RS02735
614466,614538,tRNA,+,A4A70_RS02740
614672,617659,rRNA,+,A4A70_RS02745
617701,617815,rRNA,+,rrf
617836,619275,CDS,-,der
619272,620453,CDS,-,A4A70_RS02760
620464,620982,CDS,-,A4A70_RS02765
620997,622289,CDS,-,A4A70_RS02770
622420,622941,pseudogene,-,A4A70_RS02775
622420,622941,CDS,-,A4A70_RS02775
623153,624307,CDS,-,A4A70_RS02780
624646,625034,tmRNA,-,ssrA
625102,625587,CDS,-,smpB
625775,626113,CDS,-,A4A70_RS02795
626567,627178,CDS,+,A4A70_RS02800
627280,627978,CDS,-,A4A70_RS02805
